"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","notes","unclear_address","full.address","geoAddress"
"Montgomery Ward ","Found","T-Room I-40 & Western in Western Plaza","",35.18751,-101.881778,"Amarillo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"The Bushes ","General Coordinates Used","Eakle Park, Polk & 29th *","",35.221997,-101.831297,"Amarillo","TX","Cruisy Area,(*)","Cruising Areas",1986,"",NA,NA,NA
"Union 76 Truck Stop","General Coordinates Used","","",35.221997,-101.831297,"Amarillo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Westgate","General Coordinates Used","","",35.221997,-101.831297,"Amarillo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Tarrant County Gay Alliance ","General Coordinates Used","(817) 926-8242 ","",32.756623,-97.136774,"Arlington","TX","","Organization",1986,"",NA,NA,NA
"Gayline ","General Coordinates Used","(512) 477-6699 ","",30.267153,-97.743061,"Austin","TX","","Hotline",1986,"",NA,NA,NA
"M.C.C. ","General Coordinates Used","","P.O. Box 18961/78760",30.267153,-97.743061,"Austin","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"Barton Springs and Bath House area","Found","","",30.261407,-97.759614,"Austin","TX","Cruisy Area","Cruising Areas,Bathhouses",1986,"",NA,NA,NA
"Pease Park ","Found","footpath off Lamar","",30.28142,-97.751673,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Texas","Found","Admin. Bldg. T-Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Texas","Found","Student Union T-Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Texas","Found","Hogg Hall T-Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Texas","Found","Beaumont Hall Student Steam Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Texas","Found","Gregory Gym Weight Room","",30.279359,-97.742969,"Austin","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Spindletop Park ","Found","","",30.034568,-94.055494,"Beaumont","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Truck Stop' ","General Coordinates Used","betw. Beaumont & Orange","",30.080174,-94.126556,"Beaumont","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Valentino's ","General Coordinates Used","(Disco) Old Hwy. 77, 1/4 mi. N. of Farm Rd. 802","",25.901747,-97.497484,"Brownsville","TX","(*),(YC),(D)","Bars/Clubs",1986,"",NA,NA,NA
"Elizabeth St. ","General Coordinates Used","(Hustlers) ","",25.901747,-97.497484,"Brownsville","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Superette ","General Coordinates Used","opp. Ft. Brown Hotel","",25.901747,-97.497484,"Brownsville","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"W.T.S.U. ","Found","Sports Complex","",34.982687,-101.914288,"Canyon","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Alternative News","General Coordinates Used","(512) 775- 1797 ","",30.627977,-96.334407,"College Station","TX","","Book Store,Publication",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on Hwy. 6 Just S. of Bryan College Sta. (W-side) ","",30.627977,-96.334407,"College Station","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-10 ","",29.706623,-96.539693,"Columbus","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Helpline ","General Coordinates Used","(512) 882-8255 ","",27.800583,-97.396381,"Corpus Christi","TX","","Hotline",1986,"",NA,NA,NA
"New Orleans Room ","General Coordinates Used","(Some YC, L, Latins) (Disco) ","",27.800583,-97.396381,"Corpus Christi","TX","(YC),(L),(D)","Bars/Clubs",1986,"Water St. & Laguna",NA,NA,NA
"Seawall ","General Coordinates Used","","",27.800583,-97.396381,"Corpus Christi","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"T-Heads","General Coordinates Used","","",27.800583,-97.396381,"Corpus Christi","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Rita Blanca Lake Park ","General Coordinates Used","T-Rooms","",36.039712,-102.495371,"Dalhart","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Eagle Leather ","Found","(Clothing, etc.) at Sundance Kids, Tex's Ranch, & Round Up","",32.822528,-96.836915,"Dallas","TX","","Business",1986,"",NA,NA,NA
"Gayline ","General Coordinates Used","(214) 368-4435 ","",32.776664,-96.796988,"Dallas","TX","","Hotline",1986,"",NA,NA,NA
"Metro Times","General Coordinates Used","(Publication) ","P.O. Box 225915, Dallas, TX 75265 ",32.776664,-96.796988,"Dallas","TX","","Bars/Clubs",1986,"",NA,NA,NA
"Bachman Lake ","Found","","",32.851972,-96.866597,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Film World ","General Coordinates Used","Industrial Blvd. ","",32.776664,-96.796988,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Kit Kat Book Store","General Coordinates Used","Industrial Blvd. ","",32.776664,-96.796988,"Dallas","TX","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"Greyhound Bus Depot ","Found","","",32.778374,-96.804419,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Homo Heights"" ","Found","Oaklawn & Lemmon","",32.811931,-96.805542,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Kiest Park ","Found","('Trade' - best Sundays) ","",32.710241,-96.852711,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Lee Park ","Found","","",32.808458,-96.803405,"Dallas","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Mid Continent Truck Stop","Found","on Big Town Blvd., off I-20, just E. of I-30","",32.797768,-96.667529,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Oaktown Public Library","General Coordinates Used","","",32.776664,-96.796988,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Paris Book I","General Coordinates Used","Harry Hines Blvd. ","",32.776664,-96.796988,"Dallas","TX","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"Paris Book II ","General Coordinates Used","Harry Hines Blvd. ","",32.776664,-96.796988,"Dallas","TX","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"Queens Point","Found","Lake Dallas ","",33.115071,-97.003862,"Dallas","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Riverchon Park ","Found","","",32.801702,-96.812522,"Dallas","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"S.M.U. ","Found","Main Library - 1st & 2nd flr. T-Rooms","",32.841218,-96.784517,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Town East Mall ","Found","Sears T-Room","",32.806971,-96.623503,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"White Rock Lake ","Found","","",32.828066,-96.725316,"Dallas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"G.L.A.D. ","General Coordinates Used","(817) 387-8216","",33.214841,-97.133068,"Denton","TX","","Organization",1986,"",NA,NA,NA
"Lake Lewisville ","Found","Quenns Pt. ","",33.109472,-96.971398,"Denton","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"GALA ","General Coordinates Used","(Info) (915) 584-3822","",31.761878,-106.485022,"El Paso","TX","","Hotline",1986,"",NA,NA,NA
"Gay Switchboard ","General Coordinates Used","(915) 584-3822","",31.761878,-106.485022,"El Paso","TX","","Hotline",1986,"",NA,NA,NA
"Bassett Shopping Center","Found","T-Room","",31.782842,-106.412385,"El Paso","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Ceilo Vista Mall ","Found","Dillards T-Rooms","",31.773727,-106.38104,"El Paso","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Dyer St. ","General Coordinates Used","(Hwy. 54) From Paisano St. to Northgate Shopping Ctr. ","",31.761878,-106.485022,"El Paso","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"McKelligan Canyon Park ","Found","off Alabama St. (Closes midnight) ","",31.843723,-106.491337,"El Paso","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"N. Mesa St. ","General Coordinates Used","'Hitch-hikers' ","",31.761878,-106.485022,"El Paso","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"San Jacinto Plaza","Found","","",31.759619,-106.488522,"El Paso","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"UTEP","Found","Campus Library T-Room","",31.767323,-106.504956,"El Paso","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stops' ","General Coordinates Used","on I-10 E. ","",31.50234,-106.158587,"Fabens","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Gay Hotline","General Coordinates Used","(817) 926-3521","",32.755488,-97.330766,"Ft. Worth","TX","","Hotline",1986,"",NA,NA,NA
"Tarrant County Gay Alliance ","General Coordinates Used","(817) 926-TCGA","",32.755488,-97.330766,"Ft. Worth","TX","","Organization",1986,"",NA,NA,NA
"Benbrook Lake","Found","off US 377, S.W. of town ","",32.628733,-97.467888,"Ft. Worth","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Forest Park ","Found","Picnic area","",32.719458,-97.352669,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Downtown","General Coordinates Used","around Ellwest & Triple X Theatres at N. end of Tarrent County Conv. Center","",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Log Cabin Book Store","General Coordinates Used","","",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"'Rest Stop'","General Coordinates Used","on I-35 S. ","",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Ridgmar Malls","Found","","",32.830764,-97.199433,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"North East Malls","Found","","",32.830764,-97.199433,"Ft. Worth","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Rockwood Park ","General Coordinates Used","(Days) ","",32.755488,-97.330766,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"T.C.U. ","Found","Burnett Library T-Room","",32.709594,-97.36356,"Ft. Worth","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-35, 9 mi. S.","",33.625941,-97.133345,"Gainesville","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Stewart Beach ","Found","","",29.304443,-94.770299,"Galveston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"El Rancho Vista ","General Coordinates Used","(Bunk house) (Swim pool) (WE-all year) (Guest Ranch) (817) 897-4983","P.O. Box 245, Glen Rose, TX 76043",32.234587,-97.755306,"Glen Rose","TX","(WE)","Hotel",1986,"",NA,NA,NA
"Rockledge Park","Found","","",32.981271,-97.065228,"Grapevine Lake","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on US 287, 10 mi. S. ","",33.817322,-98.195322,"Henrietta","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Club Laradon ","General Coordinates Used","2 blks. N. of Greens Rd. on I-45 access Rd. ","",29.760427,-95.369803,"Houston","TX","(N)","Bars/Clubs",1986,"",NA,NA,NA
"Gay Switchboard ","General Coordinates Used","(713) 529-3211","P.O. Box 66591, Houston, TX 77266",29.760427,-95.369803,"Houston","TX","","Hotline",1986,"",NA,NA,NA
"Texescort ","General Coordinates Used","(Escort & models) (713) 524-9511","",29.760427,-95.369803,"Houston","TX","","Erotic Shop",1986,"",NA,NA,NA
"Touch of Leather ","General Coordinates Used","(Boutique) ","",29.760427,-95.369803,"Houston","TX","","Business",1986,"Drum",NA,NA,NA
"Avondale ","General Coordinates Used","betw. Bagby & Crocker ","",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Bayland Park ","Found","T-Room on Bissonet","",29.69523,-95.496278,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Galleria Mall","Found","nr. Skating Rink","",29.73993,-95.4633,"Houston","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Golden Star Theatre","Found","(24 hrs.) (Some RT) ","912 Prairie",29.760882,-95.362449,"Houston","TX","(RT),Cruisy Area","Cruising Areas,Theatre",1986,"",NA,NA,NA
"Memorial Park ","Found","adj. Pathway","",29.77707,-95.435493,"Houston","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","15 E. on I-10 ","",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-10 nr. Columbia","",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Rice U. ","Found","Memorial Center T-Room","",29.717832,-95.400835,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Rice U. ","Found","Library (Basement) T-Room","",29.717832,-95.400835,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Houston ","Found","Library 2nd floor T-Room","",29.721162,-95.342317,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Houston ","Found","all A.A. Hall T-Room","",29.721162,-95.342317,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Vicinity of bus depots","General Coordinates Used","","",29.760427,-95.369803,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Westheimer ","Found","(Montrose) ","",29.741105,-95.458095,"Houston","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Y.M.C.A.","General Coordinates Used","(Gym) ","",29.760427,-95.369803,"Houston","TX","Cruisy Area,(M),(H)","Cruising Areas,Hotel,Gym",1986,"",NA,NA,NA
"Ave. 'D' Bookstores & Game Rooms","General Coordinates Used","","",31.117119,-97.727796,"Killeen","TX","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"Williamm Brook Park ","Found","at Sulphur Creek ","",31.054914,-98.180274,"Lampasas","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Sasy's ","General Coordinates Used","(Disco) I-59 ","",27.503561,-99.507552,"Laredo","TX","(M),(D)","Bars/Clubs",1986,"",NA,NA,NA
"Jarvis Plaza","Found","(Some Hustlers) ","",27.506573,-99.506019,"Laredo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Lake Casa Blanca","Found","","",27.539166,-99.451308,"Laredo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Mall del Norte ","Found","T-Room","",27.551747,-99.499887,"Laredo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"River Drive Mall","Found","T-Rooms","",27.501787,-99.509928,"Laredo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"San Bernardo Ave. ","Found","(Hitchhikers) ","",27.533666,-99.504377,"Laredo","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-20 E. ","",32.500704,-94.740489,"Longview","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Cristal Cinema ","Found","(Cruisy) behind Varsity ","",33.678621,-101.384975,"Lubbock","TX","","Cruising Areas",1986,"Location found here: http://cinematreasures.org/theaters/22914",NA,NA,NA
"Executive ","General Coordinates Used","(Flicks) ","",33.577863,-101.855166,"Lubbock","TX","(F&S)","Theatre",1986,"13th & Hughes",NA,NA,NA
"M.C.C. ","General Coordinates Used","(806) 763-9155 ","",33.577863,-101.855166,"Lubbock","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",33.577863,-101.855166,"Lubbock","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"South Plains Mall ","Found","","",33.539275,-101.925179,"Lubbock","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Texas Tech. ","Found","Library T-Rooms","",33.584259,-101.878282,"Lubbock","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Texas Tech. ","Found","University Center T-Rooms","",33.584259,-101.878282,"Lubbock","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"P.B.D.'s ","General Coordinates Used","(Cruisy) (Game room, patio) ","",26.203407,-98.230012,"McAllen","TX","(*),(D)","Bars/Clubs,Cruising Areas",1986,"Ware & Daffodil ",NA,NA,NA
"Valley Bus Station ","General Coordinates Used","T-Rooms (latins)","",26.203407,-98.230012,"McAllen","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-20, 15 mi. south","",31.594299,-102.892654,"Monahans","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on I-30, 3 mi. W. ","",33.188727,-95.221332,"Mount Vernon","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on US 59- 10 mi. S. ","",31.603513,-94.655487,"Nacogdoches","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Carrows","General Coordinates Used","","",31.845682,-102.367643,"Odessa","TX","(M),(R),(C),(AH)","Restaurant",1986,"42nd & Andrews",NA,NA,NA
"Illusions ","General Coordinates Used","(Disco) ","",31.845682,-102.367643,"Odessa","TX","(D)","Bars/Clubs",1986,"2nd & Grandview",NA,NA,NA
"M.C.C. ","General Coordinates Used","(915) 687-2027","",31.845682,-102.367643,"Odessa","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"Adult Book Store","Found","","",31.886701,-102.386279,"Odessa","TX","Cruisy Area,(F&S)","Cruising Areas,Book Store",1986,"46th & Andrews Hwy.",NA,NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",31.845682,-102.367643,"Odessa","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Hilton Hotel ","General Coordinates Used","T-Room","",34.184794,-101.706842,"Plainview","TX","Cruisy Area","Cruising Areas,Hotel",1986,"",NA,NA,NA
"M.C.C.","Found","","418 S. Irving",31.45733,-100.436131,"San Angelo","TX","Cruisy Area","Cruising Areas,Religious Institution",1986,"",NA,NA,NA
"Dignity ","General Coordinates Used","","P.O. Box 12484 S.A. 78212",29.425191,-98.494592,"San Antonio","TX","","Religious Institution",1986,"",NA,NA,NA
"Gay Switchboard","General Coordinates Used","(512) 733-7300","",29.425191,-98.494592,"San Antonio","TX","","Hotline",1986,"",NA,NA,NA
"M.C.C. ","General Coordinates Used","(Moving) ","",29.424122,-98.493628,"San Antonio","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"Menger Motel ","Found","Alamo Plaza","",29.424882,-98.485373,"San Antonio","TX","","Hotel",1986,"",NA,NA,NA
"The Calendar","General Coordinates Used","(Publication) ","P.O. Box 15070, S.A. ",29.425191,-98.494592,"San Antonio","TX","","Publication",1986,"",NA,NA,NA
"Brackenridge Park","Found","Trinity U. ","",29.46181,-98.473758,"San Antonio","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Northstar Mall","Found","Fountains & T-Rooms","",29.518505,-98.498178,"San Antonio","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Olmos Park","Found","","",29.478842,-98.487517,"San Antonio","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"San Pedro Park","Found","","",29.448182,-98.503563,"San Antonio","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Travis Park ","Found","","",29.428115,-98.489147,"San Antonio","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","3 mi. N. on I-35","",29.883275,-97.941394,"San Marcos","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Charlie's Paradise Bar","Found","S. of Causeway nr. Isla Blanca Park","",26.110241,-97.166947,"South Padre Island","TX","(M),(R)","Restaurant",1986,"",NA,NA,NA
"Jake's Restaurant ","Found","","E. Amber Jack",26.099243,-97.166526,"South Padre Island","TX","(M)","Restaurant",1986,"",NA,NA,NA
"Andy Bowie Beach","Found","(4 mi. N. of Causeway, then take access road 13 miles N. on beach to Old Steel Gate Rd, leading back- 'BA' beach is 1/2 mi. N. (Use 4-wheel drive at high tide.)","",26.140921,-97.171766,"South Padre Island","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Atol Beach","General Coordinates Used","","",26.11184,-97.168126,"South Padre Island","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Mac's Coney Island Arcade","General Coordinates Used","","",26.11184,-97.168126,"South Padre Island","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'The Jetties' ","Found","County Park at S. end - Showers, beach, T-Room, parking lot, etc. ","",26.078522,-97.167822,"South Padre Island","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"76 Truck Stop","General Coordinates Used","W. on I-20","",32.470952,-100.405938,"Sweetwater","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"M.C.C. ","General Coordinates Used","(512) 443-3332","",31.124151,-97.698227,"Temple-Killeen","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"M.C.C. of the Pines ","General Coordinates Used","","P.O. Box 3012, Texarkana 75504",33.425125,-94.047688,"Texarkana","TX","(MCC)","Religious Institution",1986,"",NA,NA,NA
"Central Mall","Found","","",33.455308,-94.080566,"Texarkana","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","& Info Booth on I-30 1/2 mi. W. of State line","",33.425125,-94.047688,"Texarkana","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Bergfield Park","Found","","",32.332912,-95.301764,"Tyler","TX","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Fun Forest Park ","Found","(Best nights) ","",32.360743,-95.323049,"Tyler","TX","Cruisy Area,(AYOR),(*)","Cruising Areas",1986,"",NA,NA,NA
"Adult Book Store","General Coordinates Used","I-35 & Lake Brazos","",31.549333,-97.146669,"Waco","TX","","Book Store,Erotic Shop",1986,"",NA,NA,NA
"Denny's ","Found","","",31.546698,-97.124738,"Waco","TX","(M),(R),(C),(AH)","Restaurant",1986,"I-435 at 8th St. exit",NA,NA,NA
"Tallulah's","Found","","",31.559556,-97.135205,"Waco","TX","","Bars/Clubs",1986,"N. 5th at Jefferson",NA,NA,NA
"Austin Ave. ","Found","from 10th to 17th ","",31.550419,-97.139114,"Waco","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Baylor U. ","Found","Moody Library- 3rd floor T-Room","",31.548825,-97.117756,"Waco","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Cameron Park","Found","","",31.583658,-97.156257,"Waco","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Midway Park","Found","","",31.524328,-97.225013,"Waco","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"T.J. Cassidy's","General Coordinates Used","(Disco) Century Plaza","",33.913709,-98.493387,"Wichita Falls","TX","(M),(YC),(P)","Bars/Clubs",1986,"",NA,NA,NA
"Lucy Park","Found","","",33.917338,-98.516607,"Wichita Falls","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","on US 287, 15 mi. W. ","",33.913709,-98.493387,"Wichita Falls","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Sike's Center Mall ","Found","","",33.868974,-98.532764,"Wichita Falls","TX","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","E. of town on Hwy. 89","",41.73698,-111.833836,"Logan","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Lorin Farr Park ","Found","","",41.237154,-111.961564,"Ogen","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Mount Odgen Park ","Found","","",41.209666,-111.935496,"Ogen","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Pine View Reservoir ","Found","Cemetary Point","",41.268977,-111.800219,"Ogen","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"'The Block' ","General Coordinates Used","N. of 25th on Grant ","",41.223,-111.97383,"Ogen","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"25th St. ","General Coordinates Used","bet. Washington & Wall","",41.223,-111.97383,"Ogen","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"B.Y.U. ","Found","Richards Bldg. ","",40.251844,-111.649316,"Provo","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"B.Y.U. ","Found","Sauna, locker area","",40.251844,-111.649316,"Provo","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"B.Y.U. ","Found","Book Store","",40.251844,-111.649316,"Provo","UT","Cruisy Area","Cruising Areas,Book Store",1986,"",NA,NA,NA
"B.Y.U. ","Found","Smith Field House","",40.251844,-111.649316,"Provo","UT","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Affirmation/ Mormons","General Coordinates Used","(801) 467-0060","",40.760779,-111.891047,"Salt Lake City","UT","","Religious Institution",1986,"",NA,NA,NA
"Gay Help Line","General Coordinates Used","(801) 533-0927 ","",40.760779,-111.891047,"Salt Lake City","UT","","Hotline",1986,"",NA,NA,NA
"Integrity ","General Coordinates Used","(801) 322-3409","",40.760779,-111.891047,"Salt Lake City","UT","","Religious Institution",1986,"",NA,NA,NA
"Rio Grande ","Found","Rio Grande R.R. Station","",40.773695,-111.905497,"Salt Lake City","UT","(M),(R)","Restaurant",1986,"2nd S. & 5th West",NA,NA,NA
"Crossroads Mall ","Found","(afternoons & early eves) ","",40.768568,-111.890115,"Salt Lake City","UT","Cruisy Area,(AYOR)","Cruising Areas",1986,"",NA,NA,NA
"Liberty Park","Found","","",40.747018,-111.919522,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"U. of Utah ","Found","Orson Spencer Hall, Basement T-Room","",40.763463,-111.84454,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Greyhound Bus Depot","General Coordinates Used","vicinity of","",40.760779,-111.891047,"Salt Lake City","UT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
"Castella Hot Springs","General Coordinates Used","(Some W, SM, BA) (N. side of Hwy.) ","",40.083845,-111.59603,"Spanish Fork Canyon","UT","(W),(SM),(BA)","Bars/Clubs",1986,"",NA,NA,NA
"Meadowbrook Farm ","Found","(Bed & breakfast) (802) 869-2430, RFD, Chester, VT 03143","",43.450153,-72.654545,"Athens","VT","(H)","Hotel",1986,"",NA,NA,NA
"Battery Park ","Found","(N. Public Beach) ","",44.481301,-73.219886,"Burlington","VT","Cruisy Area","Cruising Areas",1986,"",NA,NA,NA
